001	2018-04-01	ДА
001	2018-04-01	ДА	ЛФ Курляндская группа войск
001	2018-04-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
014	2018-04-01	ДА	ЛФ	22 УР
014	2018-04-01	ДА	ЛФ	785 зенап
014	2018-04-01	ДА	ЛФ	73 озадн
014	2018-04-01	ДА	ЛФ	92 озадн
014	2018-04-01	ДА	ЛФ	23 одн брп
014	2018-04-01	ДА	ЛФ	2 мибр
014	2018-04-01	ДА	ЛФ	34 оибми
015	2018-04-01	ДА	3 БФ
015	2018-04-01	ДА	3 БФ	3 армия
015	2018-04-01	ДА	3 БФ	3 армия	35 ск
015	2018-04-01	ДА	3 БФ	3 армия	250 сд
015	2018-04-01	ДА	3 БФ	3 армия	290 сд
015	2018-04-01	ДА	3 БФ	3 армия	348 сд
015	2018-04-01	ДА	3 БФ	3 армия	40 ск 
015	2018-04-01	ДА	3 БФ	3 армия	5 сд
015	2018-04-01	ДА	3 БФ	3 армия	129 сд
015	2018-04-01	ДА	3 БФ	3 армия	169 сд
015	2018-04-01	ДА	3 БФ	3 армия	41 ск 
015	2018-04-01	ДА	3 БФ	3 армия	120 гв.
015	2018-04-01	ДА	3 БФ	3 армия	283 сд
015	2018-04-01	ДА	3 БФ	3 армия	44 пабр
015	2018-04-01	ДА	3 БФ	3 армия	475 минп
015	2018-04-01	ДА	3 БФ	3 армия	1379 зенап
015	2018-04-01	ДА	3 БФ	3 армия	1383 зенап
015	2018-04-01	ДА	3 БФ	3 армия	1389 зенап
015	2018-04-01	ДА	3 БФ	3 армия	1395 зенап
015	2018-04-01	ДА	3 БФ	3 армия	1812 сап
015	2018-04-01	ДА	3 БФ	3 армия	1888 сап
015	2018-04-01	ДА	3 БФ	3 армия	1901 сап
015	2018-04-01	ДА	3 БФ	3 армия	10 исбр
015	2018-04-01	ДА	3 БФ	3 армия	141 орро
015	2018-04-01	ДА	3 БФ	3 армия	207 орро
016	2018-04-01	ДА	3 БФ	5 армия
016	2018-04-01	ДА	3 БФ	5 армия	45 ск
016	2018-04-01	ДА	3 БФ	5 армия	157 сд
016	2018-04-01	ДА	3 БФ	5 армия	159 сд
016	2018-04-01	ДА	3 БФ	5 армия	184 сд
016	2018-04-01	ДА	3 БФ	5 армия	65 ск 
016	2018-04-01	ДА	3 БФ	5 армия	97 сд
016	2018-04-01	ДА	3 БФ	5 армия	144 сд
016	2018-04-01	ДА	3 БФ	5 армия	371 сд
016	2018-04-01	ДА	3 БФ	5 армия	72 ск 
016	2018-04-01	ДА	3 БФ	5 армия	63 сд
016	2018-04-01	ДА	3 БФ	5 армия	215 сд
016	2018-04-01	ДА	3 БФ	5 армия	277 сд
016	2018-04-01	ДА	3 БФ	5 армия	15 гв. пабр
016	2018-04-01	ДА	3 БФ	5 армия	283 минп
016	2018-04-01	ДА	3 БФ	5 армия	953 сап
016	2018-04-01	ДА	3 БФ	5 армия	954 сап
016	2018-04-01	ДА	3 БФ	5 армия	958 сап
016	2018-04-01	ДА	3 БФ	5 армия	63 исбр
016	2018-04-01	ДА	3 БФ	5 армия	18 ооб
017	2018-04-01	ДА	3 БФ	31 армия
017	2018-04-01	ДА	3 БФ	31 армия	36 ск
017	2018-04-01	ДА	3 БФ	31 армия	173 сд
017	2018-04-01	ДА	3 БФ	31 армия	176 сд
017	2018-04-01	ДА	3 БФ	31 армия	352 сд
017	2018-04-01	ДА	3 БФ	31 армия	44 ск 
017	2018-04-01	ДА	3 БФ	31 армия	62 сд
017	2018-04-01	ДА	3 БФ	31 армия	174 сд
017	2018-04-01	ДА	3 БФ	31 армия	220 сд
017	2018-04-01	ДА	3 БФ	31 армия	71 ск 
017	2018-04-01	ДА	3 БФ	31 армия	54 сд
017	2018-04-01	ДА	3 БФ	31 армия	88 сд
017	2018-04-01	ДА	3 БФ	31 армия	331 сд
017	2018-04-01	ДА	3 БФ	31 армия	140 пабр
017	2018-04-01	ДА	3 БФ	31 армия	529 иптап
017	2018-04-01	ДА	3 БФ	31 армия	926 сап
017	2018-04-01	ДА	3 БФ	31 армия	959 сап
017	2018-04-01	ДА	3 БФ	31 армия	31 исбр
018	2018-04-01	ДА	3 БФ	48 армия
018	2018-04-01	ДА	3 БФ	48 армия	29 ск
018	2018-04-01	ДА	3 БФ	48 армия	73 сд
018	2018-04-01	ДА	3 БФ	48 армия	102 сд
018	2018-04-01	ДА	3 БФ	48 армия	217 сд
018	2018-04-01	ДА	3 БФ	48 армия	42 ск 
018	2018-04-01	ДА	3 БФ	48 армия	137 сд
018	2018-04-01	ДА	3 БФ	48 армия	170 сд
018	2018-04-01	ДА	3 БФ	48 армия	399 сд
018	2018-04-01	ДА	3 БФ	48 армия	53 ск 
018	2018-04-01	ДА	3 БФ	48 армия	17 сд
018	2018-04-01	ДА	3 БФ	48 армия	96 сд
018	2018-04-01	ДА	3 БФ	48 армия	194 сд
018	2018-04-01	ДА	3 БФ	48 армия	152 УР
018	2018-04-01	ДА	3 БФ	48 армия	68 пабр
018	2018-04-01	ДА	3 БФ	48 армия	13 иптабр
018	2018-04-01	ДА	3 БФ	48 армия	479 минп
018	2018-04-01	ДА	3 БФ	48 армия	66 зенад 
018	2018-04-01	ДА	3 БФ	48 армия	1981 зенап
018	2018-04-01	ДА	3 БФ	48 армия	1985 зенап
018	2018-04-01	ДА	3 БФ	48 армия	1989 зенап
018	2018-04-01	ДА	3 БФ	48 армия	1993 зенап
018	2018-04-01	ДА	3 БФ	48 армия	881 сап
018	2018-04-01	ДА	3 БФ	48 армия	1199 сап
018	2018-04-01	ДА	3 БФ	48 армия	1902 сап
018	2018-04-01	ДА	3 БФ	48 армия	57 исбр
018	2018-04-01	ДА	3 БФ	48 армия	142 орро
019	2018-04-01	ДА	3 БФ	1 воздушная армия
019	2018-04-01	ДА	3 БФ	1 воздушная армия	6 бак
019	2018-04-01	ДА	3 БФ	1 воздушная армия	326 бад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	334 бад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	276 бад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	182 шад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	277 шад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	311 шад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	130 иад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	240 иад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	303 иад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	330 иад
019	2018-04-01	ДА	3 БФ	1 воздушная армия	406 нбап
019	2018-04-01	ДА	3 БФ	1 воздушная армия	90 рап
019	2018-04-01	ДА	3 БФ	1 воздушная армия	151 крап
019	2018-04-01	ДА	3 БФ	1 воздушная армия	1 санап
020	2018-04-01	ДА	3 БФ Земландская группа войск
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	11 гв. ск
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	2 гв. сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	3 гв. сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	32 гв. сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	60 ск 
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	154 сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	251 сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	334 сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	103 ск 
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	115 сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	182 сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	325 сд
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	150 пабр
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	14 иптабр
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	483 минп
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	1530 зенап
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	1490 сап
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	30 исбр
020	2018-04-01	ДА	3 БФ Земландская группа войск	2 гвардейская армия	186 орро
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	8 гв. ск
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	5 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	26 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	83 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	16 гв. ск 
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	1 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	11 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	31 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	36 гв. ск 
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	16 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	18 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	84 гв. сд
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	4 гв. тпад 
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	12 гв. пабр
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	149 пабр
021	2018-04-01	ДА	3 БФ Земландская группа войск	11 гвардейская армия	106 габр БМ
