001	1945-05-01	ДА
001	1945-05-01	ДА	ЛФ Курляндская группа войск
001	1945-05-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
016	1945-05-01	ДА	3 БФ	48 армия	137 сд
016	1945-05-01	ДА	3 БФ	48 армия	170 сд
016	1945-05-01	ДА	3 БФ	48 армия	399 сд
016	1945-05-01	ДА	3 БФ	48 армия	53 ск 
016	1945-05-01	ДА	3 БФ	48 армия	17 сд
016	1945-05-01	ДА	3 БФ	48 армия	96 сд
016	1945-05-01	ДА	3 БФ	48 армия	194 сд
016	1945-05-01	ДА	3 БФ	48 армия	152 УР
016	1945-05-01	ДА	3 БФ	48 армия	3 гв. адп 
016	1945-05-01	ДА	3 БФ	48 армия	7 гв. лабр
016	1945-05-01	ДА	3 БФ	48 армия	8 гв. габр
016	1945-05-01	ДА	3 БФ	48 армия	68 пабр
016	1945-05-01	ДА	3 БФ	48 армия	570 кап
016	1945-05-01	ДА	3 БФ	48 армия	220 гв. иптап
016	1945-05-01	ДА	3 БФ	48 армия	6 гв. мп
016	1945-05-01	ДА	3 БФ	48 армия	1981 зенап
016	1945-05-01	ДА	3 БФ	48 армия	1985 зенап
016	1945-05-01	ДА	3 БФ	48 армия	1989 зенап
016	1945-05-01	ДА	3 БФ	48 армия	1993 зенап
016	1945-05-01	ДА	3 БФ	48 армия	461 зенап
016	1945-05-01	ДА	3 БФ	48 армия	4 шисбр 
016	1945-05-01	ДА	3 БФ	48 армия	253 инж. тп
016	1945-05-01	ДА	3 БФ	48 армия	1199 сап
016	1945-05-01	ДА	3 БФ	48 армия	1902 сап
016	1945-05-01	ДА	3 БФ	48 армия	4 шисбр
016	1945-05-01	ДА	3 БФ	48 армия	8 пмбр
016	1945-05-01	ДА	3 БФ	48 армия	33 ооб
017	1945-05-01	ДА	3 БФ	50 армия
017	1945-05-01	ДА	3 БФ	50 армия	69 ск
017	1945-05-01	ДА	3 БФ	50 армия	110 сд
017	1945-05-01	ДА	3 БФ	50 армия	153 сд
017	1945-05-01	ДА	3 БФ	50 армия	324 сд
017	1945-05-01	ДА	3 БФ	50 армия	81 ск 
017	1945-05-01	ДА	3 БФ	50 армия	2 сд
017	1945-05-01	ДА	3 БФ	50 армия	307 сд
017	1945-05-01	ДА	3 БФ	50 армия	343 сд
017	1945-05-01	ДА	3 БФ	50 армия	124 ск 
017	1945-05-01	ДА	3 БФ	50 армия	51 сд
017	1945-05-01	ДА	3 БФ	50 армия	208 сд
017	1945-05-01	ДА	3 БФ	50 армия	216 сд
017	1945-05-01	ДА	3 БФ	50 армия	144 пабр
017	1945-05-01	ДА	3 БФ	50 армия	481 минп
017	1945-05-01	ДА	3 БФ	50 армия	1444 сап
017	1945-05-01	ДА	3 БФ	50 армия	50 исбр
017	1945-05-01	ДА	3 БФ	50 армия	173 орро
018	1945-05-01	ДА	3 БФ	1 воздушная армия
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1551 зенап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1552 зенап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1553 зенап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1565 зенап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1600 зенап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1602 зенап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1608 зенап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	6 гв.
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1 гв.
018	1945-05-01	ДА	3 БФ	1 воздушная армия	277 шад
018	1945-05-01	ДА	3 БФ	1 воздушная армия	311 шад
018	1945-05-01	ДА	3 БФ	1 воздушная армия	130 иад
018	1945-05-01	ДА	3 БФ	1 воздушная армия	303 иад
018	1945-05-01	ДА	3 БФ	1 воздушная армия	330 иад
018	1945-05-01	ДА	3 БФ	1 воздушная армия	406 нбап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	90 рап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	151 крап
018	1945-05-01	ДА	3 БФ	1 воздушная армия	1 санап
019	1945-05-01	ДА	3 БФ	3 воздушная армия
019	1945-05-01	ДА	3 БФ	3 воздушная армия	11 иак
019	1945-05-01	ДА	3 БФ	3 воздушная армия	5 гв.
019	1945-05-01	ДА	3 БФ	3 воздушная армия	314 нбад
019	1945-05-01	ДА	3 БФ	3 воздушная армия	335 шад
019	1945-05-01	ДА	3 БФ	3 воздушная армия	6 гв. шап
019	1945-05-01	ДА	3 БФ	3 воздушная армия	206 крап
019	1945-05-01	ДА	3 БФ	3 воздушная армия	87 санап
020	1945-05-01	ДА	3 БФ	5 акп
020	1945-05-01	ДА	3 БФ	833 орадн
020	1945-05-01	ДА	3 БФ	2 гв. адп 
020	1945-05-01	ДА	3 БФ	4 гв. лабр
020	1945-05-01	ДА	3 БФ	114 пабр
020	1945-05-01	ДА	3 БФ	20 гв. габр БМ
020	1945-05-01	ДА	3 БФ	3 гв. адп 
020	1945-05-01	ДА	3 БФ	99 тгабр
020	1945-05-01	ДА	3 БФ	43 минбр
020	1945-05-01	ДА	3 БФ	4 гв. тпад 
020	1945-05-01	ДА	3 БФ	11 гв. пабр
020	1945-05-01	ДА	3 БФ	12 гв. пабр
020	1945-05-01	ДА	3 БФ	13 гв. пабр
020	1945-05-01	ДА	3 БФ	14 гв. пабр
020	1945-05-01	ДА	3 БФ	10 адп 
020	1945-05-01	ДА	3 БФ	33 гв. лабр
020	1945-05-01	ДА	3 БФ	162 габр
020	1945-05-01	ДА	3 БФ	117 габр БМ
020	1945-05-01	ДА	3 БФ	20 пап ОМ
020	1945-05-01	ДА	3 БФ	56 гап
020	1945-05-01	ДА	3 БФ	64 гап
020	1945-05-01	ДА	3 БФ	105 оадн ОМ
020	1945-05-01	ДА	3 БФ	226 оадн ОМ
020	1945-05-01	ДА	3 БФ	245 оадн ОМ
020	1945-05-01	ДА	3 БФ	316 оадн ОМ
020	1945-05-01	ДА	3 БФ	328 оадн ОМ
020	1945-05-01	ДА	3 БФ	329 оадн ОМ
020	1945-05-01	ДА	3 БФ	330 оадн ОМ
020	1945-05-01	ДА	3 БФ	1 гв.
020	1945-05-01	ДА	3 БФ	16 гв.
020	1945-05-01	ДА	3 БФ	16 иптабр
020	1945-05-01	ДА	3 БФ	21 иптабр
020	1945-05-01	ДА	3 БФ	23 иптабр
020	1945-05-01	ДА	3 БФ	35 иптабр
020	1945-05-01	ДА	3 БФ	46 иптабр
020	1945-05-01	ДА	3 БФ	47 иптабр
020	1945-05-01	ДА	3 БФ	50 иптабр
020	1945-05-01	ДА	3 БФ	29 тминбр
020	1945-05-01	ДА	3 БФ	9 гв. мбр
020	1945-05-01	ДА	3 БФ	11 гв. мбр
020	1945-05-01	ДА	3 БФ	24 гв. мбр
020	1945-05-01	ДА	3 БФ	21 гв. мбр
020	1945-05-01	ДА	3 БФ	54 гв. мп
020	1945-05-01	ДА	3 БФ	67 гв. мп
020	1945-05-01	ДА	3 БФ	74 гв. мп
020	1945-05-01	ДА	3 БФ	84 гв. мп
020	1945-05-01	ДА	3 БФ	95 гв. мп
020	1945-05-01	ДА	3 БФ	100 гв. мп
020	1945-05-01	ДА	3 БФ	307 гв. мп
020	1945-05-01	ДА	3 БФ	317 гв. мп
020	1945-05-01	ДА	3 БФ	326 гв. мп
020	1945-05-01	ДА	3 БФ	1069 зенап
020	1945-05-01	ДА	3 БФ	1086 зенап
020	1945-05-01	ДА	3 БФ	1113 зенап
020	1945-05-01	ДА	3 БФ	1117 зенап
020	1945-05-01	ДА	3 БФ	33 зенад 
020	1945-05-01	ДА	3 БФ	1378 зенап
020	1945-05-01	ДА	3 БФ	1710 зенап
020	1945-05-01	ДА	3 БФ	1715 зенап
020	1945-05-01	ДА	3 БФ	1718 зенап
020	1945-05-01	ДА	3 БФ	45 зенад 
020	1945-05-01	ДА	3 БФ	707 зенап
020	1945-05-01	ДА	3 БФ	737 зенап
020	1945-05-01	ДА	3 БФ	1465 зенап
020	1945-05-01	ДА	3 БФ	1466 зенап
020	1945-05-01	ДА	3 БФ	48 зенад 
020	1945-05-01	ДА	3 БФ	231 гв.
020	1945-05-01	ДА	3 БФ	1278 зенап
020	1945-05-01	ДА	3 БФ	2011 зенап
020	1945-05-01	ДА	3 БФ	67 зенад 
020	1945-05-01	ДА	3 БФ	1982 зенап
020	1945-05-01	ДА	3 БФ	1986 зенап
020	1945-05-01	ДА	3 БФ	1990 зенап
020	1945-05-01	ДА	3 БФ	1994 зенап
020	1945-05-01	ДА	3 БФ	1275 зенап
020	1945-05-01	ДА	3 БФ	1281 зенап
020	1945-05-01	ДА	3 БФ	1480 зенап
020	1945-05-01	ДА	3 БФ	1481 зенап
020	1945-05-01	ДА	3 БФ	324 озадн
020	1945-05-01	ДА	3 БФ	500 озадн
020	1945-05-01	ДА	3 БФ	525 озадн
020	1945-05-01	ДА	3 БФ	17 озенбатр
020	1945-05-01	ДА	3 БФ	18 озенбатр
020	1945-05-01	ДА	3 БФ	31 озенбатр
020	1945-05-01	ДА	3 БФ	8 овпдаан
020	1945-05-01	ДА	3 БФ	1 тк 
020	1945-05-01	ДА	3 БФ	89 тбр
020	1945-05-01	ДА	3 БФ	117 тбр
020	1945-05-01	ДА	3 БФ	159 тбр
020	1945-05-01	ДА	3 БФ	120 лап
020	1945-05-01	ДА	3 БФ	1437 сап
020	1945-05-01	ДА	3 БФ	1514 сап
020	1945-05-01	ДА	3 БФ	108 минп
020	1945-05-01	ДА	3 БФ	1720 зенап
020	1945-05-01	ДА	3 БФ	2 гв. тк 
020	1945-05-01	ДА	3 БФ	4 гв. тбр
020	1945-05-01	ДА	3 БФ	25 гв. тбр
020	1945-05-01	ДА	3 БФ	26 гв. тбр
020	1945-05-01	ДА	3 БФ	1311 лап
020	1945-05-01	ДА	3 БФ	1500 сап
020	1945-05-01	ДА	3 БФ	273 минп
020	1945-05-01	ДА	3 БФ	1695 зенап
020	1945-05-01	ДА	3 БФ	23 гв.
020	1945-05-01	ДА	3 БФ	28 гв.
020	1945-05-01	ДА	3 БФ	153 тбр
020	1945-05-01	ДА	3 БФ	260 гв. тп
020	1945-05-01	ДА	3 БФ	81 гв. ттп
020	1945-05-01	ДА	3 БФ	82 гв. ттп
020	1945-05-01	ДА	3 БФ	338 гв. тсап
020	1945-05-01	ДА	3 БФ	340 гв. тсап
020	1945-05-01	ДА	3 БФ	343 гв. тсап
020	1945-05-01	ДА	3 БФ	345 гв. тсап
020	1945-05-01	ДА	3 БФ	348 гв. тсап
020	1945-05-01	ДА	3 БФ	350 гв. тсап
020	1945-05-01	ДА	3 БФ	373 гв. тсап
020	1945-05-01	ДА	3 БФ	378 гв. тсап
020	1945-05-01	ДА	3 БФ	395 гв. тсап
020	1945-05-01	ДА	3 БФ	1294 сап
020	1945-05-01	ДА	3 БФ	6 одн брп
020	1945-05-01	ДА	3 БФ	12 одн брп
020	1945-05-01	ДА	3 БФ	22 одн брп
020	1945-05-01	ДА	3 БФ	32 одн брп
020	1945-05-01	ДА	3 БФ	48 одн брп
020	1945-05-01	ДА	3 БФ	50 одн брп
020	1945-05-01	ДА	3 БФ	52 одн брп
020	1945-05-01	ДА	3 БФ	5 гв.
020	1945-05-01	ДА	3 БФ	9 шисбр
020	1945-05-01	ДА	3 БФ	71 оибми миноискат.
020	1945-05-01	ДА	3 БФ	74 оибми миноискат.
020	1945-05-01	ДА	3 БФ	77 оибми миноискат.
020	1945-05-01	ДА	3 БФ	13 ооб
020	1945-05-01	ДА	3 БФ	14 ооб
020	1945-05-01	ДА	3 БФ	15 ооб
020	1945-05-01	ДА	3 БФ	16 ооб
020	1945-05-01	ДА	3 БФ	18 ооб
020	1945-05-01	ДА	3 БФ	43 ооб
021	1945-05-01	ДА	2 БФ
021	1945-05-01	ДА	2 БФ	2 ударная армия
021	1945-05-01	ДА	2 БФ	2 ударная армия	40 гв. ск
021	1945-05-01	ДА	2 БФ	2 ударная армия	101 гв.
021	1945-05-01	ДА	2 БФ	2 ударная армия	102 гв.
021	1945-05-01	ДА	2 БФ	2 ударная армия	108 ск 
021	1945-05-01	ДА	2 БФ	2 ударная армия	46 сд
021	1945-05-01	ДА	2 БФ	2 ударная армия	90 сд
021	1945-05-01	ДА	2 БФ	2 ударная армия	372 сд
021	1945-05-01	ДА	2 БФ	2 ударная армия	116 ск 
021	1945-05-01	ДА	2 БФ	2 ударная армия	86 сд
021	1945-05-01	ДА	2 БФ	2 ударная армия	321 сд
021	1945-05-01	ДА	2 БФ	2 ударная армия	326 сд
021	1945-05-01	ДА	2 БФ	2 ударная армия	15 адп 
021	1945-05-01	ДА	2 БФ	2 ударная армия	206 лабр
021	1945-05-01	ДА	2 БФ	2 ударная армия	35 габр
021	1945-05-01	ДА	2 БФ	2 ударная армия	106 габр БМ
021	1945-05-01	ДА	2 БФ	2 ударная армия	138 кап
021	1945-05-01	ДА	2 БФ	2 ударная армия	5 иптабр
021	1945-05-01	ДА	2 БФ	2 ударная армия	230 гв.
021	1945-05-01	ДА	2 БФ	2 ударная армия	89 гв. мп
021	1945-05-01	ДА	2 БФ	2 ударная армия	46 гв. тпп
021	1945-05-01	ДА	2 БФ	2 ударная армия	1196 сап
021	1945-05-01	ДА	2 БФ	2 ударная армия	1476 сап
021	1945-05-01	ДА	2 БФ	2 ударная армия	21 исбр
022	1945-05-01	ДА	2 БФ	19 армия
022	1945-05-01	ДА	2 БФ	19 армия	132 ск
022	1945-05-01	ДА	2 БФ	19 армия	18 сд
022	1945-05-01	ДА	2 БФ	19 армия	27 сд
022	1945-05-01	ДА	2 БФ	19 армия	205 сд
022	1945-05-01	ДА	2 БФ	19 армия	134 ск 
022	1945-05-01	ДА	2 БФ	19 армия	10 гв.
022	1945-05-01	ДА	2 БФ	19 армия	313 сд
022	1945-05-01	ДА	2 БФ	19 армия	153 УР
022	1945-05-01	ДА	2 БФ	19 армия	204 пабр
022	1945-05-01	ДА	2 БФ	19 армия	268 минп
022	1945-05-01	ДА	2 БФ	19 армия	1525 сап
022	1945-05-01	ДА	2 БФ	19 армия	1531 сап
