001	1944-12-01	ДА
001	1944-12-01	ДА	ЛФ
001	1944-12-01	ДА	ЛФ	8 армия
017	1944-12-01	ДА	1 ПрибФ	43 армия	156 сд
017	1944-12-01	ДА	1 ПрибФ	43 армия	179 сд
017	1944-12-01	ДА	1 ПрибФ	43 армия	235 сд
017	1944-12-01	ДА	1 ПрибФ	43 армия	21 ад 
017	1944-12-01	ДА	1 ПрибФ	43 армия	66 лабр
017	1944-12-01	ДА	1 ПрибФ	43 армия	37 гв. пабр
017	1944-12-01	ДА	1 ПрибФ	43 армия	53 пабр
017	1944-12-01	ДА	1 ПрибФ	43 армия	25 иптабр
017	1944-12-01	ДА	1 ПрибФ	43 армия	118 минп
017	1944-12-01	ДА	1 ПрибФ	43 армия	249 минп
017	1944-12-01	ДА	1 ПрибФ	43 армия	22 гв. мп
017	1944-12-01	ДА	1 ПрибФ	43 армия	1982 зенап
017	1944-12-01	ДА	1 ПрибФ	43 армия	1986 зенап
017	1944-12-01	ДА	1 ПрибФ	43 армия	1990 зенап
017	1944-12-01	ДА	1 ПрибФ	43 армия	1994 зенап
017	1944-12-01	ДА	1 ПрибФ	43 армия	10 гв. тбр
017	1944-12-01	ДА	1 ПрибФ	43 армия	1056 сап
017	1944-12-01	ДА	1 ПрибФ	43 армия	1203 сап
017	1944-12-01	ДА	1 ПрибФ	43 армия	1491 сап
017	1944-12-01	ДА	1 ПрибФ	43 армия	44 одн брп
017	1944-12-01	ДА	1 ПрибФ	43 армия	28 исбр
018	1944-12-01	ДА	1 ПрибФ	51 армия
018	1944-12-01	ДА	1 ПрибФ	51 армия	1 гв. ск
018	1944-12-01	ДА	1 ПрибФ	51 армия	204 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	257 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	267 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	346 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	10 ск 
018	1944-12-01	ДА	1 ПрибФ	51 армия	87 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	91 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	279 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	347 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	63 ск 
018	1944-12-01	ДА	1 ПрибФ	51 армия	77 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	417 сд
018	1944-12-01	ДА	1 ПрибФ	51 армия	151 пабр
018	1944-12-01	ДА	1 ПрибФ	51 армия	283 гап
018	1944-12-01	ДА	1 ПрибФ	51 армия	36 иптабр
018	1944-12-01	ДА	1 ПрибФ	51 армия	39 иптабр
018	1944-12-01	ДА	1 ПрибФ	51 армия	125 минп
018	1944-12-01	ДА	1 ПрибФ	51 армия	17 зенад 
018	1944-12-01	ДА	1 ПрибФ	51 армия	1267 зенап
018	1944-12-01	ДА	1 ПрибФ	51 армия	1276 зенап
018	1944-12-01	ДА	1 ПрибФ	51 армия	1279 зенап
018	1944-12-01	ДА	1 ПрибФ	51 армия	2014 зенап
018	1944-12-01	ДА	1 ПрибФ	51 армия	3 гв. отп
018	1944-12-01	ДА	1 ПрибФ	51 армия	15 гв. отп
018	1944-12-01	ДА	1 ПрибФ	51 армия	1102 сап
018	1944-12-01	ДА	1 ПрибФ	51 армия	1489 сап
018	1944-12-01	ДА	1 ПрибФ	51 армия	1492 сап
018	1944-12-01	ДА	1 ПрибФ	51 армия	17 исбр
018	1944-12-01	ДА	1 ПрибФ	51 армия	11 ооб
018	1944-12-01	ДА	1 ПрибФ	51 армия	519 ооб
019	1944-12-01	ДА	1 ПрибФ	61 армия
019	1944-12-01	ДА	1 ПрибФ	61 армия	9 гв. ск
019	1944-12-01	ДА	1 ПрибФ	61 армия	12 гв.
019	1944-12-01	ДА	1 ПрибФ	61 армия	75 гв.
019	1944-12-01	ДА	1 ПрибФ	61 армия	60 ск 
019	1944-12-01	ДА	1 ПрибФ	61 армия	311 сд
019	1944-12-01	ДА	1 ПрибФ	61 армия	334 сд
019	1944-12-01	ДА	1 ПрибФ	61 армия	80 ск 
019	1944-12-01	ДА	1 ПрибФ	61 армия	82 сд
019	1944-12-01	ДА	1 ПрибФ	61 армия	212 сд
019	1944-12-01	ДА	1 ПрибФ	61 армия	356 сд
019	1944-12-01	ДА	1 ПрибФ	61 армия	89 ск 
019	1944-12-01	ДА	1 ПрибФ	61 армия	23 сд
019	1944-12-01	ДА	1 ПрибФ	61 армия	397 сд
019	1944-12-01	ДА	1 ПрибФ	61 армия	2 адп 
019	1944-12-01	ДА	1 ПрибФ	61 армия	20 лабр
019	1944-12-01	ДА	1 ПрибФ	61 армия	10 гв. габр
019	1944-12-01	ДА	1 ПрибФ	61 армия	121 габр БМ
019	1944-12-01	ДА	1 ПрибФ	61 армия	8 пад 
019	1944-12-01	ДА	1 ПрибФ	61 армия	28 гв. пабр
019	1944-12-01	ДА	1 ПрибФ	61 армия	38 гв. пабр
019	1944-12-01	ДА	1 ПрибФ	61 армия	533 иптап
019	1944-12-01	ДА	1 ПрибФ	61 армия	2 гв. мд 
019	1944-12-01	ДА	1 ПрибФ	61 армия	17 гв. мбр
019	1944-12-01	ДА	1 ПрибФ	61 армия	20 гв. мбр
019	1944-12-01	ДА	1 ПрибФ	61 армия	26 гв. мбр
019	1944-12-01	ДА	1 ПрибФ	61 армия	49 гв. мп
019	1944-12-01	ДА	1 ПрибФ	61 армия	34 гв. тбр
019	1944-12-01	ДА	1 ПрибФ	61 армия	335 гв. тсап
019	1944-12-01	ДА	1 ПрибФ	61 армия	336 гв. тсап
019	1944-12-01	ДА	1 ПрибФ	61 армия	10 шисбр
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	6 зенад
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	146 зенап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	366 зенап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	516 зенап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	1062 зенап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	3 гв. тк 
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	3 гв. тбр
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	18 гв. тбр
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	19 гв. тбр
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	1436 сап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	1496 сап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	1072 лап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	266 минп
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	1701 зенап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	29 тк 
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	25 тбр
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	31 тбр
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	32 тбр
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	1223 сап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	1446 сап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	165 лап
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	271 минп
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	14 гв. отп
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	1 гв. мцп
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	994 оапс
020	1944-12-01	ДА	1 ПрибФ	5 гвардейская танковая армия	21 мибр
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	1 гв. бак
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	4 гв. бад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	5 гв. бад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	7 шак 
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	206 шад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	289 шад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	1 гв. иак 
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	3 гв. иад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	4 гв. иад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	11 иак 
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	5 гв.
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	326 бад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	334 бад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	332 шад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	335 шад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	336 иад
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	11 рап
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	353 оапс
021	1944-12-01	ДА	1 ПрибФ	3 воздушная армия	399 оапс
022	1944-12-01	ДА	1 ПрибФ	46 зенад
022	1944-12-01	ДА	1 ПрибФ	609 зенап
022	1944-12-01	ДА	1 ПрибФ	39 зенад 
022	1944-12-01	ДА	1 ПрибФ	1406 зенап
022	1944-12-01	ДА	1 ПрибФ	1414 зенап
022	1944-12-01	ДА	1 ПрибФ	246 зенап
022	1944-12-01	ДА	1 ПрибФ	601 зенап
022	1944-12-01	ДА	1 ПрибФ	1623 зенап
022	1944-12-01	ДА	1 ПрибФ	1625 зенап
022	1944-12-01	ДА	1 ПрибФ	221 озадн
022	1944-12-01	ДА	1 ПрибФ	622 озадн
022	1944-12-01	ДА	1 ПрибФ	3 гв. мк 
022	1944-12-01	ДА	1 ПрибФ	7 гв. мехбр
022	1944-12-01	ДА	1 ПрибФ	8 гв. мехбр
022	1944-12-01	ДА	1 ПрибФ	9 гв. мехбр
022	1944-12-01	ДА	1 ПрибФ	64 гв. тп
022	1944-12-01	ДА	1 ПрибФ	1510 сап
022	1944-12-01	ДА	1 ПрибФ	1823 сап
022	1944-12-01	ДА	1 ПрибФ	743 оиптдн
022	1944-12-01	ДА	1 ПрибФ	334 гв. мдн
022	1944-12-01	ДА	1 ПрибФ	2 гв. отп
022	1944-12-01	ДА	1 ПрибФ	119 тп
022	1944-12-01	ДА	1 ПрибФ	60 одн брп
022	1944-12-01	ДА	1 ПрибФ	206 крап
022	1944-12-01	ДА	1 ПрибФ	5 гв. мибр
022	1944-12-01	ДА	1 ПрибФ	37 оиб
023	1944-12-01	ДА	3 БФ
023	1944-12-01	ДА	3 БФ	5 армия
023	1944-12-01	ДА	3 БФ	5 армия	45 ск
023	1944-12-01	ДА	3 БФ	5 армия	97 сд
023	1944-12-01	ДА	3 БФ	5 армия	159 сд
023	1944-12-01	ДА	3 БФ	5 армия	184 сд
023	1944-12-01	ДА	3 БФ	5 армия	65 ск 
023	1944-12-01	ДА	3 БФ	5 армия	144 сд
023	1944-12-01	ДА	3 БФ	5 армия	157 сд
023	1944-12-01	ДА	3 БФ	5 армия	371 сд
023	1944-12-01	ДА	3 БФ	5 армия	72 ск 
023	1944-12-01	ДА	3 БФ	5 армия	63 сд
023	1944-12-01	ДА	3 БФ	5 армия	215 сд
023	1944-12-01	ДА	3 БФ	5 армия	277 сд
023	1944-12-01	ДА	3 БФ	5 армия	3 гв. адп 
023	1944-12-01	ДА	3 БФ	5 армия	7 гв. лабр
023	1944-12-01	ДА	3 БФ	5 армия	8 гв. габр
023	1944-12-01	ДА	3 БФ	5 армия	107 габр БМ
023	1944-12-01	ДА	3 БФ	5 армия	15 гв. пабр
023	1944-12-01	ДА	3 БФ	5 армия	16 гв.
023	1944-12-01	ДА	3 БФ	5 армия	696 иптап
023	1944-12-01	ДА	3 БФ	5 армия	54 гв. мп
023	1944-12-01	ДА	3 БФ	5 армия	95 гв. мп
023	1944-12-01	ДА	3 БФ	5 армия	231 гв.
023	1944-12-01	ДА	3 БФ	5 армия	1278 зенап
023	1944-12-01	ДА	3 БФ	5 армия	2011 зенап
023	1944-12-01	ДА	3 БФ	5 армия	2 гв.
023	1944-12-01	ДА	3 БФ	5 армия	75 гв. отп
023	1944-12-01	ДА	3 БФ	5 армия	81 гв. отп
023	1944-12-01	ДА	3 БФ	5 армия	82 гв. отп
023	1944-12-01	ДА	3 БФ	5 армия	350 гв. тсап
023	1944-12-01	ДА	3 БФ	5 армия	395 гв. тсап
023	1944-12-01	ДА	3 БФ	5 армия	954 сап
023	1944-12-01	ДА	3 БФ	5 армия	958 сап
023	1944-12-01	ДА	3 БФ	5 армия	1197 сап
023	1944-12-01	ДА	3 БФ	5 армия	4 шисбр
023	1944-12-01	ДА	3 БФ	5 армия	18 ооб
024	1944-12-01	ДА	3 БФ	11 гвардейская армия
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	8 гв. ск
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	5 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	26 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	83 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	16 гв. ск 
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	11 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	31 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	36 гв. ск 
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	16 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	18 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	84 гв. сд
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	149 пабр
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1093 кпап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1165 кпап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	545 минп
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	2 овпдаан
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1333 зенап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1339 зенап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1345 зенап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1351 зенап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	66 зенад 
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1981 зенап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1985 зенап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1989 зенап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	1993 зенап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	213 тбр
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	343 гв. тсап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	348 гв. тсап
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	66 исбр
024	1944-12-01	ДА	3 БФ	11 гвардейская армия	186 орро
025	1944-12-01	ДА	3 БФ	28 армия
025	1944-12-01	ДА	3 БФ	28 армия	3 гв. ск
025	1944-12-01	ДА	3 БФ	28 армия	50 гв. сд
025	1944-12-01	ДА	3 БФ	28 армия	54 гв. сд
025	1944-12-01	ДА	3 БФ	28 армия	96 гв. сд
025	1944-12-01	ДА	3 БФ	28 армия	20 ск 
025	1944-12-01	ДА	3 БФ	28 армия	48 гв.
025	1944-12-01	ДА	3 БФ	28 армия	55 гв.
025	1944-12-01	ДА	3 БФ	28 армия	128 ск 
025	1944-12-01	ДА	3 БФ	28 армия	61 сд
025	1944-12-01	ДА	3 БФ	28 армия	130 сд
025	1944-12-01	ДА	3 БФ	28 армия	152 сд
025	1944-12-01	ДА	3 БФ	28 армия	4 гв. тпад 
025	1944-12-01	ДА	3 БФ	28 армия	12 гв. пабр
025	1944-12-01	ДА	3 БФ	28 армия	13 гв. пабр
025	1944-12-01	ДА	3 БФ	28 армия	10 адп 
025	1944-12-01	ДА	3 БФ	28 армия	33 гв. лабр
025	1944-12-01	ДА	3 БФ	28 армия	162 габр
025	1944-12-01	ДА	3 БФ	28 армия	44 минбр
025	1944-12-01	ДА	3 БФ	28 армия	2 гв. адп 
025	1944-12-01	ДА	3 БФ	28 армия	4 гв. лабр
025	1944-12-01	ДА	3 БФ	28 армия	157 пабр
025	1944-12-01	ДА	3 БФ	28 армия	47 иптабр
025	1944-12-01	ДА	3 БФ	28 армия	133 гв. минп
025	1944-12-01	ДА	3 БФ	28 армия	317 гв. мп
025	1944-12-01	ДА	3 БФ	28 армия	1378 зенап
025	1944-12-01	ДА	3 БФ	28 армия	1710 зенап
025	1944-12-01	ДА	3 БФ	28 армия	1715 зенап
025	1944-12-01	ДА	3 БФ	28 армия	1718 зенап
025	1944-12-01	ДА	3 БФ	28 армия	34 зенад 
025	1944-12-01	ДА	3 БФ	28 армия	1379 зенап
025	1944-12-01	ДА	3 БФ	28 армия	1383 зенап
025	1944-12-01	ДА	3 БФ	28 армия	1389 зенап
025	1944-12-01	ДА	3 БФ	28 армия	1395 зенап
025	1944-12-01	ДА	3 БФ	28 армия	153 тбр
025	1944-12-01	ДА	3 БФ	28 армия	36 исбр
026	1944-12-01	ДА	3 БФ	31 армия
026	1944-12-01	ДА	3 БФ	31 армия	36 ск
026	1944-12-01	ДА	3 БФ	31 армия	173 сд
026	1944-12-01	ДА	3 БФ	31 армия	174 сд
026	1944-12-01	ДА	3 БФ	31 армия	352 сд
026	1944-12-01	ДА	3 БФ	31 армия	71 ск 
026	1944-12-01	ДА	3 БФ	31 армия	62 сд
026	1944-12-01	ДА	3 БФ	31 армия	220 сд
026	1944-12-01	ДА	3 БФ	31 армия	331 сд
026	1944-12-01	ДА	3 БФ	31 армия	140 пабр
026	1944-12-01	ДА	3 БФ	31 армия	549 минп
026	1944-12-01	ДА	3 БФ	31 армия	1478 зенап
026	1944-12-01	ДА	3 БФ	31 армия	926 сап
026	1944-12-01	ДА	3 БФ	31 армия	959 сап
026	1944-12-01	ДА	3 БФ	31 армия	52 одн брп
026	1944-12-01	ДА	3 БФ	31 армия	31 исбр
026	1944-12-01	ДА	3 БФ	31 армия	13 ооб
026	1944-12-01	ДА	3 БФ	31 армия	14 ооб
026	1944-12-01	ДА	3 БФ	31 армия	15 ооб
027	1944-12-01	ДА	3 БФ	39 армия
027	1944-12-01	ДА	3 БФ	39 армия	5 гв. ск
027	1944-12-01	ДА	3 БФ	39 армия	17 гв. сд
027	1944-12-01	ДА	3 БФ	39 армия	19 гв. сд
027	1944-12-01	ДА	3 БФ	39 армия	91 гв. сд
027	1944-12-01	ДА	3 БФ	39 армия	113 ск 
027	1944-12-01	ДА	3 БФ	39 армия	192 сд
027	1944-12-01	ДА	3 БФ	39 армия	262 сд
027	1944-12-01	ДА	3 БФ	39 армия	338 сд
027	1944-12-01	ДА	3 БФ	39 армия	139 пабр
027	1944-12-01	ДА	3 БФ	39 армия	83 гв.
027	1944-12-01	ДА	3 БФ	39 армия	46 иптабр
027	1944-12-01	ДА	3 БФ	39 армия	555 минп
027	1944-12-01	ДА	3 БФ	39 армия	326 гв. мп
027	1944-12-01	ДА	3 БФ	39 армия	1481 зенап
027	1944-12-01	ДА	3 БФ	39 армия	28 гв. тбр
027	1944-12-01	ДА	3 БФ	39 армия	927 сап
027	1944-12-01	ДА	3 БФ	39 армия	48 одн брп
